"PK_Mechanical_ID","CK_SiteID","Blower Door Trials","Blower Door Trials_notes","First Trial: Location","First Trial: Windy","First Trial: Unusual Conditions","First Trial: P25 Ring Size","First Trial: P25 House Pressure","First Trial: P25 House Pressure_notes","First Trial: P25 Fan Pressure","First Trial: P25 Fan Pressure_notes","First Trial: P25 CFM","First Trial: P25 CFM_notes","First Trial: P50 Ring Size","First Trial: P50 House Pressure","First Trial: P50 House Pressure_notes","First Trial: P50 Fan Pressure","First Trial: P50 Fan Pressure_notes","First Trial: P50 CFM","First Trial: P50 CFM_notes","First Trial: Notes","First Trial: Flow Coefficient","First Trial: Flow Coefficient_notes","First Trial: Q50","First Trial: Q50_notes","First Trial: ACH50","Second Trial: Location","Second Trial: Windy","Second Trial: Unusual Conditions","Second Trial: P25 Ring Size","Second Trial: P25 House Pressure","Second Trial: P25 House Pressure_notes","Second Trial: P25 Fan Pressure","Second Trial: P25 Fan Pressure_notes","Second Trial: P25 CFM","Second Trial: P25 CFM_notes","Second Trial: P50 Ring Size","Second Trial: P50 House Pressure","Second Trial: P50 House Pressure_notes","Second Trial: P50 Fan Pressure","Second Trial: P50 Fan Pressure_notes","Second Trial: P50 CFM","Second Trial: P50 CFM_notes","Second Trial: Notes","Second Trial: Flow Exponent","Second Trial: Flow Exponent_notes","Second Trial: Flow Coefficient","Second Trial: Flow Coefficient_notes","Second Trial: Q50","Second Trial: Q50_Notes","Second Trial: ACH50","Conditioned Volume","Conditioned Volume_notes","Building Height","Site Location"
"Mechanical_00013767","SITE_01687",1,,"Front Door","Yes",,"B",25.00000,,225.10000,,885.00000,,"A",50.00000,,,"Unknown",1344.00000,,,127.14200,,1344.00000,,7.3256,,,,,,,,,,,,,,,,,,,,,,,,,,11008.00000,,"1","BONNEY LAKE, WA"
"Mechanical_00013781","SITE_01631",1,,"Back Door","No",,"A",25.10000,,66.10000,,1483.00000,,"A",50.00000,,174.10000,,2370.00000,,,165.56300,,2370.00000,,8.3760,,,,,,,,,,,,,,,,,,,,,,,,,,16977.00000,,"2.5","SEATTLE, WA"
"Mechanical_00013782","SITE_01566",1,,,"No",,"A",25.20000,,175.80000,,2365.00000,,"0",49.00000,,59.40000,,3705.00000,,,267.78600,,3755.88000,,8.5708,,,,,,,,,,,,,,,,,,,,,,,,,,26293.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013783","SITE_01650",1,,"Front","No",,"A",25.00000,,60.80000,,1429.00000,,"A",50.50000,,167.00000,,2265.00000,,,173.47600,,2250.28000,,24.5263,,,,,,,,,,,,,,,,,,,,,,,,,,5505.00000,,"2","SEATTLE, WA"
"Mechanical_00013784","SITE_01680",1,,,,,,,,,,,,,,,,,,,"Open fireplace full of ash. Did not run",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15725.00000,,"1","SEATTLE, WA"
"Mechanical_00013785","SITE_01555",1,,"Front","No",,"A",25.00000,,28.10000,,962.00000,,"A",50.20000,,83.40000,,1607.00000,,,90.00370,,1602.29000,,6.1291,,,,,,,,,,,,,,,,,,,,,,,,,,15685.20000,,"2","SEATTLE, WA"
"Mechanical_00013786","SITE_01630",1,,"Front Door","No","None","A",25.20000,,26.70000,,944.00000,,"A",50.40000,,63.50000,,1443.00000,,,130.92300,,1435.98000,,7.4791,,,,,,,,,,,,,,,,,,,,,,,,,,11520.00000,,"1","BURIEN, WA"
"Mechanical_00013800","SITE_01634",1,,"Front Door","No",,,,,,,,,,,,,,,,"Could not run because furnace system had a flapper that smelled of gas at test pressure and we could not seal it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20903.00000,,"1","SEATTLE, WA"
"Mechanical_00013809","SITE_01151",1,,,,,,,,,,,,,,,,,,,"Did not perform.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17378.00000,,"2.5","TUKWILA, WA"
"Mechanical_00013813","SITE_01206",1,,"Front","No",,"A",25.30000,,41.40000,,1163.00000,,"A",50.10000,,102.20000,,1811.00000,,,143.23400,,1808.66000,,10.0092,,,,,,,,,,,,,,,,,,,,,,,,,,10842.00000,,"2","KIRKLAND, WA"
"Mechanical_00013816","SITE_01211",1,,"Front Door","No","Raining","0",25.20000,,28.70000,,2522.00000,,"0",50.10000,,66.40000,,3899.00000,,,326.03300,,3894.06000,,9.8430,,,,,,,,,,,,,,,,,,,,,,,,,,23737.00000,,"2","SEATTLE, WA"
"Mechanical_00013818","SITE_00174",1,,"Front Door","No",,"A",25.50000,,175.90000,,2356.00000,,"0",50.40000,,69.40000,,4000.00000,,"Homeowner needed to leave, did not re-run test",190.28200,,3975.31000,,10.2005,,,,,,,,,,,,,,,,,,,,,,,,,,23383.00000,,"2.5","BRIER, WA"
"Mechanical_00013819","SITE_00073",1,,"Front Door","No",,"A",25.20000,,50.10000,,1292.00000,,"A",50.30000,,148.50000,,2167.00000,,,115.52700,,2157.32000,,4.4733,,,,,,,,,,,,,,,,,,,,,,,,,,28936.00000,,"2","EVERETT, WA"
"Mechanical_00013820","SITE_00135",1,,,,,,,,,,,,,,,,,,,"Did not perform due to presence of vermiculite.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10528.00000,,"1","SEATTLE, WA"
"Mechanical_00013279","SITE_01490",1,,,,,,,,,,,,,,,,,,,"Occupant has respiratory infection/condition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16680.00000,,"1","SWEET HOME, OR"
"Mechanical_00013280","SITE_01491",1,,"Front Door","No",,"A",24.60000,,110.00000,,1874.00000,,"0",50.50000,,42.40000,,3134.00000,,,189.79100,,3111.78000,,15.4049,,,,,,,,,,,,,,,,,,,,,,,,,,12120.00000,,"2","BEAVERTON, OR"
"Mechanical_00013286","SITE_01508",1,,"Front","No",,"A",25.10000,,-59.70000,,1400.00000,,"A",50.10000,,170.00000,,2326.00000,,"Basement fireplaces has decorative  gas log blocked damper partial open",131.22500,,2322.59000,,5.4232,,,,,,,,,,,,,,,,,,,,,,,,,,25696.00000,,"1","LAKE OSWEGO, OR"
"Mechanical_00013289","SITE_01512",1,,,,,,,,,,,,,,,,,,,"Occupants had severe respiratory issues.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8576.00000,,"1","GRANTS PASS, OR"
"Mechanical_00013291","SITE_01522",1,,,,,"A",25.20000,,62.00000,,1398.00000,,"A",50.80000,,155.60000,,2271.00000,,,149.84400,,2246.19000,,12.2787,,,,,,,,,,,,,,,,,,,,,,,,,,10976.00000,,"1.5","PORTLAND, OR"
"Mechanical_00013293","SITE_01526",2,,"Front Door","No","House is mostly windows","0",25.40000,,33.30000,,2845.00000,,"0",50.10000,,111.30000,,5109.00000,,,175.10800,,5100.21000,,10.1061,"Front Door","No",,"0",23.50000,,51.00000,,3507.00000,,,45.10000,,120.00000,,5221.00000,,,0.61043,,510.49900,,5560.28000,,11.0177,30280.00000,,"2","PORTLAND, OR"
"Mechanical_00013294","SITE_01528",1,,"Front Door","No",,"A",26.10000,,61.30000,,1403.00000,,"A",49.60000,,137.50000,,2086.00000,,,187.03200,,2096.38000,,7.0823,,,,,,,,,,,,,,,,,,,,,,,,,,17760.20000,,"2.5","PORTLAND, OR"
"Mechanical_00013560","SITE_01805",1,,,,,,,,,,,,,,,,,,,"Did not run test due to potential presence of vermiculite, potential presence of vermin, and questionable accuracy of test when performed on a 100+ year old house boat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5846.00000,,"2","SEATTLE, WA"
"Mechanical_00013562","SITE_01660",1,,,,,,,,,,,,,,,,,,,"Did not run test due to extensive renovation conditions and potential asbestos tile.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19970.00000,,"2.5","SEATTLE, WA"
"Mechanical_00013569","SITE_01561",1,,"Front Door","No",,"B",25.00000,,198.70000,,838.00000,,"A",50.30000,,52.50000,,1318.00000,,,104.17100,,1312.90000,,11.2760,,,,,,,,,,,,,,,,,,,,,,,,,,6986.00000,,"1","SEATTLE, WA"
"Mechanical_00013570","SITE_01543",1,,"Front Door","No",,"A",25.40000,,31.10000,,1022.00000,,"A",50.10000,,79.90000,,1610.00000,,,117.36400,,1607.85000,,6.1224,,,,,,,,,,,,,,,,,,,,,,,,,,15757.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013576","SITE_01698",1,,"Front Door","No",,"B",24.40000,,,"Unknown",704.00000,,"A",50.40000,,37.50000,,1105.00000,,,96.68210,,1099.54000,,3.7746,,,,,,,,,,,,,,,,,,,,,,,,,,17478.00000,,"1","MOUNT VERNON, WA"
"Mechanical_00013579","SITE_01903",1,,"Front Door","No",,"B",25.90000,,253.80000,,942.00000,,"A",49.60000,,60.80000,,1416.00000,,,122.31800,,1423.15000,,7.8483,,,,,,,,,,,,,,,,,,,,,,,,,,10880.00000,,"1","MARYSVILLE, WA"
"Mechanical_00013585","SITE_01015",2,,"Front","No",,"B",25.50000,,104.30000,,603.00000,,"A",49.80000,,32.30000,,1040.00000,,,43.14530,,1043.40000,,2.4266,"Front","No",,"B",25.30000,,119.70000,,652.00000,,"A",50.60000,,31.70000,,1037.00000,,,0.66947,,74.97180,,1028.75000,,2.3925,25799.00000,,"1","GREAT FALLS, MT"
"Mechanical_00013587","SITE_01677",1,,"Back Door.","No",,"B",24.70000,,80.90000,,539.00000,,"B",50.80000,,229.50000,,898.00000,,,55.68170,,887.96600,,6.0488,,,,,,,,,,,,,,,,,,,,,,,,,,8808.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013589","SITE_01985",1,,"Downstairs Front Door","No","Cramped space at the bottom of stairs","B",24.70000,,87.70000,,548.00000,,"B",49.90000,,223.00000,,876.00000,,,64.53030,,877.17100,,8.9583,,,,,,,,,,,,,,,,,,,,,,,,,,5875.00000,,"2","SEATTLE, WA"
"Mechanical_00013590","SITE_01565",1,,"Front Door","No","Pretty cramped space","A",24.50000,,60.80000,,1382.00000,,"A",49.10000,,141.90000,,2108.00000,,,198.07300,,2131.38000,,14.0084,,,,,,,,,,,,,,,,,,,,,,,,,,9129.00000,,"1","SEATTLE, WA"
"Mechanical_00013765","SITE_01896",1,,,,,,,,,,,,,,,,,,,"Place was extremely messy, plus a hole in the wall for some unknown reason ( not a/c etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349.00000,,"1","TULALIP, WA"
"Mechanical_00013766","SITE_01542",1,,"Front Door","Yes","Raining","B",25.00000,,124.20000,,657.00000,,"A",49.90000,,33.40000,,1041.00000,,,77.02610,,1042.39000,,4.9891,,,,,,,,,,,,,,,,,,,,,,,,,,12536.00000,,"1","SEATTLE, WA"
"Mechanical_00013771","SITE_01578",1,,"Front","No",,"A",25.10000,,80.90000,,1582.00000,,"0",49.40000,,24.70000,,2410.00000,,"Unable to achieve the 50 Pa reading without fan reading ""low""",213.32400,,2428.16000,,6.0227,,,,,,,,,,,,,,,,,,,,,,,,,,24190.00000,,"2.5","SEATTLE, WA"
"Mechanical_00013772","SITE_01663",1,,,,,,,,,,,,,,,,,,,"No BD test due to presence of asbestos tape on ducts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11630.00000,,"1","SEATTLE, WA"
"Mechanical_00013773","SITE_01679",1,,"Back Door","No","Small awkward spaces","A",25.20000,,31.20000,,1011.00000,,"A",49.90000,,79.80000,,1642.00000,,"Back 7x12 room is closed for test because basement is not counted",102.31100,,1644.34000,,9.1623,,,,,,,,,,,,,,,,,,,,,,,,,,10768.00000,,"1","SEATTLE, WA"
"Mechanical_00013774","SITE_01656",1,,"Front Door","Yes",,"B",24.40000,,150.70000,,727.00000,,"A",50.20000,,40.40000,,1162.00000,,,91.12820,,1158.99000,,10.0796,,,,,,,,,,,,,,,,,,,,,,,,,,6899.00000,,"1","BURIEN, WA"
"Mechanical_00013775","SITE_02060",1,,"Front Door","No",,"B",25.10000,,110.00000,,623.00000,,"A",49.60000,,28.40000,,976.00000,,,74.47110,,981.18100,,3.5345,,,,,,,,,,,,,,,,,,,,,,,,,,16656.00000,,"2","BOTHELL, WA"
"Mechanical_00013776","SITE_01614",1,,,,,"B",25.40000,,179.30000,,794.00000,,"A",49.00000,,48.80000,,1254.00000,,,83.69930,,1271.74000,,5.7217,,,,,,,,,,,,,,,,,,,,,,,,,,13336.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013790","SITE_01544",1,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9243.00000,,"1","SEATTLE, WA"
"Mechanical_00013791","SITE_01645",1,,"Front Entry","No",,"A",25.30000,,80.10000,,1619.00000,,"A",51.10000,,206.20000,,2467.00000,,,233.64700,,2435.04000,,4.9257,,,,,,,,,,,,,,,,,,,,,,,,,,29661.00000,,"2.5","SEATTLE, WA"
"Mechanical_00013796","SITE_01899",1,,"Garage Door","No","Reference is to garage, both garage doors are open","0",25.80000,,110.00000,,4970.00000,,"0",32.40000,,151.90000,,5845.00000,,,491.33600,,7960.32000,,19.3501,,,,,,,,,,,,,,,,,,,,,,,,,,24683.00000,,"2","REDMOND, WA"
"Mechanical_00013797","SITE_01902",1,,"Front Door","No","None","A",24.40000,,52.70000,,1306.00000,,"A",50.00000,,134.70000,,2074.00000,,,166.54800,,2074.00000,,11.1366,,,,,,,,,,,,,,,,,,,,,,,,,,11174.00000,,"2","NEWCASTLE, WA"
"Mechanical_00013798","SITE_01539",1,,"Front Door","No","None","A",24.80000,,29.10000,,987.00000,,"A",49.50000,,68.60000,,1486.00000,,,147.48600,,1494.87000,,15.9029,,,,,,,,,,,,,,,,,,,,,,,,,,5640.00000,,"1","SEATTLE, WA"
"Mechanical_00013799","SITE_01603",1,,"Front Door.","No",,"B",25.60000,,83.90000,,549.00000,,"B",52.00000,,248.50000,,929.00000,,,49.46280,,902.34500,,7.5195,,,,,,,,,,,,,,,,,,,,,,,,,,7200.00000,,"2","SEATTLE, WA"
"Mechanical_00013801","SITE_01207",1,,"Front Door","No",,"A",25.00000,,56.20000,,1350.00000,,"A",50.70000,,143.60000,,2145.00000,,,164.28500,,2125.19000,,18.4692,,,,,,,,,,,,,,,,,,,,,,,,,,6904.00000,,"1","TACOMA, WA"
"Mechanical_00013802","SITE_01195",1,,"Front","No",,"A",25.20000,,102.10000,,1737.00000,,"0",47.90000,,36.80000,,2944.00000,,,122.68100,,3049.33000,,14.2559,,,,,,,,,,,,,,,,,,,,,,,,,,12834.00000,,"2","TACOMA, WA"
"Mechanical_00013807","SITE_01210",1,,"Front Door","No",,"A",25.80000,,32.60000,,1039.00000,,"A",49.80000,,90.20000,,1687.00000,,,94.67300,,1691.99000,,9.0870,,,,,,,,,,,,,,,,,,,,,,,,,,11172.00000,,"3+","RENTON, WA"
"Mechanical_00013808","SITE_00176",1,,"Front","Yes","Windy","A",,,,,,,"A",50.50000,,,,,,"Dryer was running",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21735.00000,,"1","EVERETT, WA"
"Mechanical_00013821","SITE_00154",1,,"Front Door","No",,"B",25.00000,,205.00000,,852.00000,,"A",50.80000,,52.20000,,1324.00000,,,115.15600,,1311.00000,,6.5062,,,,,,,,,,,,,,,,,,,,,,,,,,12090.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013836","SITE_00158",1,,"Front Door","No","None","A",24.60000,,82.00000,,1655.00000,,"0",50.80000,,34.10000,,2835.00000,,"After performing test i noticed a cat door between the garage and home that is about 6x6 with a plastic flap. Actual CFM is most likely less if the cat door were covered with tape.",153.59600,,2801.79000,,9.9126,,,,,,,,,,,,,,,,,,,,,,,,,,16959.00000,,"2","TACOMA, WA"
"Mechanical_00013837","SITE_01199",1,,"Front Door","No",,"B",24.90000,,102.30000,,603.00000,,"A",49.90000,,26.50000,,946.00000,,,75.13620,,947.22800,,6.5780,,,,,,,,,,,,,,,,,,,,,,,,,,8640.00000,,"1","OLYMPIA, WA"
"Mechanical_00013838","SITE_01200",1,,"Front Door","No",,"B",25.40000,,173.30000,,784.00000,,"A",50.00000,,46.20000,,1242.00000,,,87.10010,,1242.00000,,6.0957,,,,,,,,,,,,,,,,,,,,,,,,,,12225.00000,,"1","LACEY, WA"
"Mechanical_00013839","SITE_00051",2,,"Front Door","No",,"B",25.00000,,180.10000,,800.00000,,"A",49.70000,,57.50000,,1369.00000,,,64.58420,,1375.46000,,8.3657,"Front Door","No",,"B",24.90000,,178.80000,,791.00000,,"A",49.90000,,54.00000,,1317.00000,,,0.73338,,74.85610,,1318.94000,,8.0219,9865.00000,,"3+","SEATTLE, WA"
"Mechanical_00013840","SITE_00070",1,,"Front Door","No",,"A",25.90000,,32.10000,,1028.00000,,"A",49.80000,,80.00000,,1585.00000,,,119.12900,,1589.21000,,5.0676,,,,,,,,,,,,,,,,,,,,,,,,,,18816.00000,,"2","RENTON, WA"
"Mechanical_00013841","SITE_01947",1,,,,,,,,,,,,,,,,,,,"Could not run blower door test - fire in stove as we walked in and during entire site visit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12773.00000,,"1","SHELTON, WA"
"Mechanical_00013843","SITE_00140",1,,"Front Door","No",,"A",25.00000,,28.60000,,976.00000,,"A",49.90000,,78.40000,,1579.00000,,,103.84600,,1581.20000,,4.6962,,,,,,,,,,,,,,,,,,,,,,,,,,20202.00000,,"3+","SEATTLE, WA"
"Mechanical_00013859","SITE_00002",2,,"Front","No",,"B",24.80000,,194.30000,,819.00000,,"A",49.30000,,59.00000,,1403.00000,,,66.19410,,1418.58000,,9.9040,"Front","No",,"A",24.70000,,27.50000,,928.00000,,"A",50.50000,,63.20000,,1439.00000,,,0.61338,,129.80600,,1430.24000,,9.9854,8594.00000,,"1","MOUNTLAKE TERRACE, WA"
"Mechanical_00013861","SITE_00166",1,,,,"Fireplace on",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18763.00000,,"2","WOODINVILLE, WA"
"Mechanical_00013862","SITE_00160",1,,,,,,,,,,,,,,,,,,,"Did not perform BDT due to presence of vermiculite.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16313.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013863","SITE_00133",1,,,,,,,,,,,,,,,,,,,"Did not perform test due to homeowner's sensitivity to dust.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9839.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013871","SITE_01696",2,,"Front","Yes","Wrt outside in tool bag","B",24.90000,,148.10000,,730.00000,,"A",49.60000,,45.00000,,1212.00000,,,68.62990,,1218.96000,,5.0163,"Front","Yes",,"B",25.40000,,176.70000,,780.00000,,"A",49.00000,,46.20000,,1229.00000,,,0.69195,,83.17940,,1246.30000,,5.1288,14580.00000,,"1","LONGVIEW, WA"
"Mechanical_00013872","SITE_02037",1,,"Front","Yes",,"B",25.20000,,135.40000,,680.00000,,"A",50.10000,,40.80000,,1152.00000,,,57.20530,,1150.24000,,4.9296,,,,,,,,,,,,,,,,,,,,,,,,,,14000.00000,,"1","ONALASKA, WA"
"Mechanical_00013883","SITE_02034",2,,"Front Door","No","Rainy","A",25.40000,,,,1325.00000,,"A",49.70000,,,,2397.00000,,"Try 1",76.13180,,2409.77000,,9.7972,"Front Door","No","Rainy","A",25.80000,,,,1374.00000,,"A",49.50000,,,,2376.00000,,"Try 2 - all windows and doors shut, no air moving thru ducts. Not sure why this isnt working.",0.84054,,89.42700,,2396.16000,,9.7418,14758.00000,,"1","VANCOUVER, WA"
"Mechanical_00013884","SITE_02013",1,,,,,,,,,,,,,,,,,,,"Did not run - asthmatic child in home, already home from school for a flare up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14806.00000,,"2","VANCOUVER, WA"
"Mechanical_00013886","SITE_02033",1,,"Kitchen Door","No",,"B",25.00000,,131.30000,,682.00000,,"A",50.00000,,35.60000,,1089.00000,,,77.61590,,1089.00000,,5.0510,,,,,,,,,,,,,,,,,,,,,,,,,,12936.00000,,"2","WASHOUGAL, WA"
"Mechanical_00013597","SITE_01540",1,,"Front Door","No",,"B",24.70000,,233.60000,,908.00000,,"A",50.00000,,64.70000,,1463.00000,,,103.77400,,1463.00000,,5.7750,,,,,,,,,,,,,,,,,,,,,,,,,,15200.00000,,"1.5","SHORELINE, WA"
"Mechanical_00013599","SITE_02064",1,,"Back Door","No",,"A",25.50000,,49.90000,,1295.00000,,"A",49.30000,,140.80000,,2112.00000,,,117.13700,,2134.21000,,11.2396,,,,,,,,,,,,,,,,,,,,,,,,,,11393.00000,,"1","MAPLE VALLEY, WA"
"Mechanical_00013601","SITE_01073",1,,"Front Door","No",,"A",25.20000,,37.50000,,1106.00000,,"A",50.90000,,108.50000,,1870.00000,,,99.27560,,1845.24000,,6.0463,,,,,,,,,,,,,,,,,,,,,,,,,,18311.00000,,"1.5","STANWOOD, WA"
"Mechanical_00013603","SITE_01551",1,,"Front Door","No",,"A",24.50000,,78.60000,,1585.00000,,"A",49.50000,,192.40000,,2478.00000,,,207.66900,,2493.87000,,8.3074,,,,,,,,,,,,,,,,,,,,,,,,,,18012.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013610","SITE_01568",1,,"Front Door.","No",,"A",24.90000,,106.50000,,1841.00000,,"0",48.40000,,39.40000,,3012.00000,,,170.17000,,3085.44000,,29.1767,,,,,,,,,,,,,,,,,,,,,,,,,,6345.00000,,"1","SEATTLE, WA"
"Mechanical_00013615","SITE_01572",1,,,,,,,,,,,,,,,,,,,"Did not run blower door due to age of home, mold and mildew",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14175.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013617","SITE_01549",1,,"Front",,"Two bedrooms on third floor remained closed to contain cats","A",25.00000,,76.70000,,1579.00000,,"A",50.90000,,208.60000,,2567.00000,,,174.95100,,2535.89000,,9.2064,,,,,,,,,,,,,,,,,,,,,,,,,,16527.00000,,"3+","SEATTLE, WA"
"Mechanical_00013620","SITE_01090",1,,"Front","No",,"A",25.20000,,107.30000,,1842.00000,,"0",50.40000,,34.80000,,2874.00000,,,232.21400,,2859.34000,,8.3639,,,,,,,,,,,,,,,,,,,,,,,,,,20512.00000,,"2","MILL CREEK, WA"
"Mechanical_00013627","SITE_01085",1,,"Front","No",,"A",24.40000,,70.10000,,1510.00000,,"0",49.10000,,27.90000,,2534.00000,,,141.86100,,2568.31000,,10.4936,,,,,,,,,,,,,,,,,,,,,,,,,,14685.00000,,"2","EVERETT, WA"
"Mechanical_00013629","SITE_01096",1,,,"No",,,,,,,,,,,,,,,,"Homeowner had asthma did not run",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20328.00000,,"1","SNOHOMISH, WA"
"Mechanical_00013635","SITE_01891",1,,"Front Door","No","None","0",24.90000,,77.80000,,4234.00000,,"0",37.70000,,137.20000,,5482.00000,,"Could not get house pressure above 38 Pa",571.78300,,6535.96000,,17.8904,,,,,,,,,,,,,,,,,,,,,,,,,,21920.00000,,"2","SEATTLE, WA"
"Mechanical_00013643","SITE_01554",1,,"Front Door","Yes","Very leaky old house with some windows that wouldn't fully shut","A",25.40000,,58.70000,,1227.00000,,"A",50.20000,,146.00000,,2182.00000,,"Test is outside validation range because data was being recorded by hand due to ipad problem.",79.75540,,2174.65000,,18.3360,,,,,,,,,,,,,,,,,,,,,,,,,,7116.00000,,"2","SHORELINE, WA"
"Mechanical_00013645","SITE_01892",1,,"Front Door","No",,"A",25.00000,,46.00000,,1243.00000,,"A",50.00000,,116.40000,,1958.00000,,,150.83400,,1957.84000,,9.0085,,,,,,,,,,,,,,,,,,,,,,,,,,13040.00000,,"1","MAPLE VALLEY, WA"
"Mechanical_00013655","SITE_01617",1,,,,,,,,,,,,,,,,,,,"Don't have access to all of the rooms (some are being rented out), so we can't run blower door.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17318.00000,,"2","SEATTLE, WA"
"Mechanical_00013658","SITE_01044",1,,"Front","No",,"B",25.60000,,87.50000,,566.00000,,"B",50.70000,,230.80000,,902.00000,,,62.00460,,893.48800,,3.5225,,,,,,,,,,,,,,,,,,,,,,,,,,15219.00000,,"1","MISSOULA, MT"
"Mechanical_00013665","SITE_01685",1,,"Front Door","No","There are a few small holes in the ceiling that will be closed up after a remodel is performed. Home will be less leaky after repairs.","B",24.80000,,305.40000,,1032.00000,,"A",49.80000,,69.40000,,1510.00000,,,178.81300,,1513.31000,,11.0514,,,,,,,,,,,,,,,,,,,,,,,,,,8216.00000,,"1","PUYALLUP, WA"
"Mechanical_00013668","SITE_00931",1,,"Back Door","No",,"A",25.30000,,123.60000,,1998.00000,,"0",50.70000,,45.60000,,3267.00000,,,203.25200,,3235.03000,,14.8555,,,,,,,,,,,,,,,,,,,,,,,,,,13066.00000,,"1","BOZEMAN, MT"
"Mechanical_00013810","SITE_01162",2,,"Front Door","No",,"B",24.60000,,88.90000,,556.00000,,"A",50.00000,,26.80000,,950.00000,,"Raining and one bedroom door is shut",49.49330,,950.00000,,5.6080,"Front Door","No",,"B",25.00000,,87.70000,,561.00000,,"A",47.70000,,25.60000,,921.00000,,,0.76733,,47.45460,,954.88900,,5.6369,10164.00000,,"2.5","SEATTLE, WA"
"Mechanical_00013811","SITE_01212",1,,,,,,,,,,,,,,,,,,,"Unable to run due to COPIOUS ash in fireplace.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22323.00000,,"2","SEATTLE, WA"
"Mechanical_00013822","SITE_01198",1,,"Back Door","No",,"0",24.10000,,47.50000,,3391.00000,,"0",49.90000,,123.90000,,5352.00000,,,461.09000,,5358.72000,,19.9012,,,,,,,,,,,,,,,,,,,,,,,,,,16156.00000,,"2","SEATTLE, WA"
"Mechanical_00013826","SITE_00170",1,,"Blower Door","Yes",,"A",24.90000,,88.90000,,1667.00000,,"0",49.80000,,32.50000,,2779.00000,,,155.77600,,2787.22000,,12.4153,,,,,,,,,,,,,,,,,,,,,,,,,,13470.00000,,"1","STANWOOD, WA"
"Mechanical_00013827","SITE_00049",1,,,,"Respiratory condition",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8174.00000,,"1.5","SEATTLE, WA"
"Mechanical_00013828","SITE_01213",1,,"Front Door","No",,"B",24.40000,,190.10000,,824.00000,,"A",50.40000,,49.20000,,1304.00000,,,109.14900,,1297.44000,,5.2968,,,,,,,,,,,,,,,,,,,,,,,,,,14697.00000,,"1","ARLINGTON, WA"
"Mechanical_00013829","SITE_01204",1,,"Front","No",,"A",25.00000,,43.50000,,1200.00000,,"A",50.40000,,122.30000,,1963.00000,,,125.28200,,1952.05000,,7.7735,,,,,,,,,,,,,,,,,,,,,,,,,,15067.00000,,"2","LYNDEN, WA"
"Mechanical_00013830","SITE_01194",1,,"Front","No",,"B",25.10000,,216.70000,,875.00000,,"A",50.20000,,64.40000,,1456.00000,,,81.98420,,1451.74000,,6.1225,,,,,,,,,,,,,,,,,,,,,,,,,,14227.00000,,"2","BELLINGHAM, WA"
"Mechanical_00013831","SITE_01152",1,,"Front Entry","No",,"A",24.80000,,43.30000,,1179.00000,,"A",50.80000,,107.90000,,1903.00000,,,138.18500,,1882.94000,,9.5468,,,,,,,,,,,,,,,,,,,,,,,,,,11834.00000,,"3+","SEATTLE, WA"
"Mechanical_00013846","SITE_02028",1,,"Front Door","No",,"B",25.00000,,210.00000,,851.00000,,"A",49.80000,,56.00000,,1339.00000,,,102.43900,,1342.53000,,4.7996,,,,,,,,,,,,,,,,,,,,,,,,,,16783.00000,,"2","PORT ORCHARD, WA"
"Mechanical_00013848","SITE_01957",1,,"Front","No",,"A",24.60000,,56.10000,,1351.00000,,"A",50.60000,,181.90000,,2317.00000,,,123.11200,,2296.42000,,8.0793,,,,,,,,,,,,,,,,,,,,,,,,,,17054.00000,,"2","VANCOUVER, WA"
