"PK_ApplianceID","CK_SiteID","CK_RoomID","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Number of Pieces of Audio Equipment","Number of Pieces of Audio Equipment_notes","Contains Suboofer","Does Subwoofer have indicator light or warm to touch","Audio Wifi Enabled","Audio Connected to TV","Notes","Room Name","Room Type"
"Appliance_00000325","SITE_01920","Room_00023331","Audio Equipment","No",,"Unknown","Unknown","Polk Audio","RM1300 64155","No",5.0000,,"Yes","Yes","No","Yes","N/A","Family Room_1","Family Room"
"Appliance_00000326","SITE_01920","Room_00023332","Audio Equipment","No",,"Unknown","CHW0407746","Altec-Lansing","ACS90","No",2.0000,,"No","N/A","No","No","N/A","Family Room_2","Family Room"
"Appliance_00000460","SITE_01922","Room_00023356","Audio Equipment","No",,"Unknown","903359315","NAD","4300","Unknown",3.0000,,"No","N/A","Unknown","No","N/A","Family Room_1","Family Room"
"Appliance_00000461","SITE_01922","Room_00023356","Audio Equipment","No",,"Unknown","Unknown","Yamaha","Unknown","Unknown",4.0000,,"No","N/A","No","Yes","N/A","Family Room_1","Family Room"
"Appliance_00000462","SITE_01922","Room_00023358","Audio Equipment","No",,"Unknown","Unknown","Onkyo","Unknown","Unknown",6.0000,,"No","N/A","No","Yes","N/A","Bedroom_1","Bedroom"
"Appliance_00000463","SITE_01922","Room_00023359","Audio Equipment","No",,"Unknown","Unknown","Akai","Aa-a35","Unknown",3.0000,,"No","N/A","No","No","N/A","Bedroom_2","Bedroom"
"Appliance_00000464","SITE_01922","Room_00023361","Audio Equipment","No",,"Unknown","Unknown","KLM","Unknown","Unknown",2.0000,,"No","N/A","Unknown","No","N/A","Kitchen_1","Kitchen"
"Appliance_00000465","SITE_01922","Room_00023362","Audio Equipment","No",,"Unknown","Unknown","Adcom","Unknown","Unknown",11.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000442","SITE_01922","Room_00023351","Audio Equipment","No",,"Unknown","Unknown","Monsoon","Unknown","Unknown",2.0000,,"No","N/A","No","No","No labels present","Bedroom_7","Bedroom"
"Appliance_00000378","SITE_01923","Room_00023367","Audio Equipment","No",,"Unknown","Unknown","Kenwood","Unknown","Unknown",2.0000,,"No","N/A","No","Unknown","N/A","Family Room_1","Family Room"
"Appliance_00000663","SITE_01929","Room_00023474","Audio Equipment","No",,"Unknown","Unknown","Harman/Kardon","Hk495i","Unknown",3.0000,,"No","N/A","No","No","N/A","Family Room_1","Family Room"
"Appliance_00000664","SITE_01929","Room_00023477","Audio Equipment","No",,"Unknown","Unknown","Sherwood","RX-4109","No",3.0000,,"No","N/A","No","No","N/A","Dining Room_1","Dining Room"
"Appliance_00000665","SITE_01929","Room_00023479","Audio Equipment","No",,"Unknown","Unknown","Sony","Unknown","Yes",5.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000803","SITE_01931","Room_00023493","Audio Equipment","No",,"Unknown","Unknown","Unknown","Unknown","Unknown",1.0000,,"No","N/A","No","Yes","Mounted to wall above tv. No access","Living Room_1","Living Room"
"Appliance_00001078","SITE_01933","Room_00023528","Audio Equipment","No",,"Unknown","Unknown","Pioneer","Unknown","Unknown",5.0000,,"Yes","No","No","No","N/A","Living Room_1","Living Room"
"Appliance_00001079","SITE_01933","Room_00023528","Audio Equipment","No",,"Unknown","Unknown","LG","Unknown","Unknown",1.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000804","SITE_01934","Room_00023537","Audio Equipment","No",,"Unknown","Unknown","Bose","Unknown","No",3.0000,,"Yes","No","Unknown","Yes","No label found","Basement_2","Basement"
"Appliance_00000805","SITE_01934","Room_00023542","Audio Equipment","Yes",2006,,"N/A","Soundworks Radio","740","No",1.0000,,"No","N/A","No","No","N/A","Kitchen_1","Kitchen"
"Appliance_00000806","SITE_01934","Room_00023545","Audio Equipment","No",,"Unknown","Unknown","Insignia","NS-STR514","No",3.0000,,"Yes","No","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000807","SITE_01934","Room_00023550","Audio Equipment","No",,"Unknown","ZHP02663428","Zenith","ZG320M","No",1.0000,,"No","N/A","No","No","N/A","Bedroom_3","Bedroom"
"Appliance_00000808","SITE_01937","Room_00023587","Audio Equipment","No",,"Unknown","Unknown","Unknown","Unknown","Unknown",5.0000,,"Yes","No","No","Yes","N/A","Family Room_1","Family Room"
"Appliance_00000809","SITE_01937","Room_00023589","Audio Equipment","No",,"Unknown","Unknown","Pioneer","VSX-502","No",1.0000,,"No","N/A","No","No","N/A","Garage_2","Garage"
"Appliance_00001074","SITE_01938","Room_00023592","Audio Equipment","Yes",2005,,"N/A","Tivoli Audio","Henry Kloss Model 2","Unknown",2.0000,,"No","N/A","No","No","N/A","Kitchen_1","Kitchen"
"Appliance_00001075","SITE_01938","Room_00023594","Audio Equipment","No",,"Unknown","Unknown","ZVOX","Unknown","Unknown",1.0000,,"No","N/A","No","Unknown","Could not access the nameplate","Living Room_1","Living Room"
"Appliance_00001076","SITE_01938","Room_00023596","Audio Equipment","No",,"Unknown","A210070501690B","Audioengine","A2","Unknown",2.0000,,"No","N/A","No","No","N/A","Bedroom_1","Bedroom"
"Appliance_00001077","SITE_01938","Room_00023605","Audio Equipment","No",,"Unknown","Unknown","Onkyo","TX-DS595","Unknown",3.0000,,"No","N/A","No","No","N/A","Basement_1","Basement"
"Appliance_00000666","SITE_01939","Room_00023617","Audio Equipment","No",,"Unknown","Unknown","RCA","Rs1285","No",3.0000,,"No","N/A","No","No","N/A","Bedroom_1","Bedroom"
"Appliance_00000810","SITE_01940","Room_00023625","Audio Equipment","No",,"Unknown","Unknown","Sony","Unknown","No",3.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000811","SITE_01941","Room_00023634","Audio Equipment","No",,"Unknown","Unknown","RCA","Unknown","Yes",4.0000,,"Yes","Yes","Unknown","Yes","N/A","Living Room_1","Living Room"
"Appliance_00001160","SITE_01942","Room_00023644","Audio Equipment","No",,"Unknown","Unknown","ILive","Unknown","Unknown",1.0000,,"Unknown","N/A","Unknown","Yes","N/A","Bedroom_6","Bedroom"
"Appliance_00000812","SITE_01943","Room_00023660","Audio Equipment","No",,"Unknown","Y224620SU","Yamaha","Htr-5230","No",2.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000813","SITE_01945","Room_00023689","Audio Equipment","No",,"Unknown","Unknown","Bose","Mini Sound Link","No",1.0000,,"No","N/A","No","No","No nameplate","Family Room_1","Family Room"
"Appliance_00000814","SITE_01947","Room_00023708","Audio Equipment","No",,"Unknown","MN1HE1300","Panasonic","SC-HC35","Yes",1.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000815","SITE_01947","Room_00023712","Audio Equipment","Yes",1998,,"N/A","Philips","AJ3925/17","No",1.0000,,"No","N/A","No","No","N/A","Bedroom_2","Bedroom"
"Appliance_00000816","SITE_01948","Room_00023719","Audio Equipment","No",,"Unknown","GY1GA002598","Technics","Sa-ex140","Yes",4.0000,,"No","N/A","No","No","N/A","Family Room_2","Family Room"
"Appliance_00022684","SITE_01948","Room_00023718","Audio Equipment","Unknown",,"Unknown","Unknown","Unknown","Unknown","Unknown",,"Unknown","Unknown","N/A","Unknown","Unknown","N/A","Family Room_1","Family Room"
"Appliance_00000817","SITE_01949","Room_00023735","Audio Equipment","No",,"Unknown","Unknown","Yamaha","Unknown","Unknown",,"Unknown","Unknown","N/A","Unknown","Unknown","N/A","Bedroom_6","Bedroom"
"Appliance_00000818","SITE_01950","Room_00023762","Audio Equipment","No",,"Unknown","Unknown","Denon","AVR589","No",5.0000,,"Yes","No","No","Yes","N/A","Family Room_1","Family Room"
"Appliance_00000819","SITE_01951","Room_00023767","Audio Equipment","No",,"Unknown","Unknown","Bose","Unknown","No",1.0000,,"No","N/A","No","No","N/A","Bedroom_1","Bedroom"
"Appliance_00000820","SITE_01953","Room_00023789","Audio Equipment","No",,"Unknown","019158902150004AC","Bose","Vcs-10","No",3.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000821","SITE_01953","Room_00023789","Audio Equipment","No",,"Unknown","033293940270592AS","Bose","Acoustimass series II","No",1.0000,,"Yes","No","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000822","SITE_01953","Room_00023789","Audio Equipment","No",,"Unknown","Unknown","JBL","Unknown","No",1.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000823","SITE_01953","Room_00023792","Audio Equipment","No",,"Unknown","Unknown","Bose","Unknown","No",2.0000,,"No","N/A","No","Yes","Ceiling mounted. No label","Kitchen_1","Kitchen"
"Appliance_00000824","SITE_01953","Room_00023789","Audio Equipment","No",,"Unknown","PSW50 06712","Polk Audio","Psw50","No",1.0000,,"Yes","No","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000825","SITE_01953","Room_00023789","Audio Equipment","No",,"Unknown","10KSW--00180426","Klipsch","Ksw 10","No",1.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000826","SITE_01953","Room_00023803","Audio Equipment","Yes",2011,,"N/A","Sony","REP-XF1001P","No",1.0000,,"No","N/A","No","No","N/A","Garage_2","Garage"
"Appliance_00000827","SITE_01955","Room_00023827","Audio Equipment","No",,"Unknown","Unknown","Onkyo","TX8011","No",4.0000,,"No","N/A","No","No","N/A","Bedroom_2","Bedroom"
"Appliance_00000828","SITE_01955","Room_00023827","Audio Equipment","No",,"Unknown","SW00520040001376","Cambridge Soundworks","SBS52","No",2.0000,,"No","N/A","No","No","N/A","Bedroom_2","Bedroom"
"Appliance_00000829","SITE_01957","Room_00023837","Audio Equipment","No",,"Unknown","8260910","Sony","SA-WCT100","No",2.0000,,"Yes","Yes","No","Yes","N/A","Kitchen_1","Kitchen"
"Appliance_00000830","SITE_01958","Room_00023848","Audio Equipment","No",,"Unknown","203104441","Sharp","Cd-Xp7700","No",3.0000,,"No","N/A","No","No","N/A","Bedroom_2","Bedroom"
"Appliance_00000831","SITE_01960","Room_00023879","Audio Equipment","No",,"Unknown","Unknown","Vizio","Unknown","Unknown",1.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000667","SITE_01961","Room_00023889","Audio Equipment","No",,"Unknown","Unknown","Yamaha","RX-V379","No",5.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000832","SITE_01962","Room_00023918","Audio Equipment","No",,"Unknown","Unknown","TEAC","AG-V8520","No",3.0000,,"No","N/A","No","No","N/A","Bedroom_3","Bedroom"
"Appliance_00000833","SITE_01964","Room_00023941","Audio Equipment","No",,"Unknown","Unknown","Insignia","Unknown","Unknown",1.0000,,"No","N/A","Unknown","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000834","SITE_01964","Room_00023951","Audio Equipment","No",,"Unknown","8853066","Sony","Str-dh130","No",5.0000,,"No","N/A","Unknown","No","N/A","Closet_2","Closet"
"Appliance_00000835","SITE_01967","Room_00023985","Audio Equipment","No",,"Unknown","Unknown","ZVOX","Unknown","Unknown",1.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000836","SITE_01968","Room_00023994","Audio Equipment","No",,"Unknown","Unknown","Unknown","Unknown","No",2.0000,,"No","N/A","No","No","No label. Likely came with computer","Living Room_3","Living Room"
"Appliance_00000837","SITE_01968","Room_00023997","Audio Equipment","Yes",2007,,"N/A","Spectra","Kt2028b","No",1.0000,,"No","N/A","No","No","N/A","Bedroom_8","Bedroom"
"Appliance_00000838","SITE_01968","Room_00024000","Audio Equipment","No",,"Unknown","022373C1268 5610A","Bose","AWRC-1G","No",1.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000839","SITE_01969","Room_00024023","Audio Equipment","No",,"Unknown","FM0130562","Ihome","iH8","No",1.0000,,"No","N/A","No","No","N/A","Bedroom_6","Bedroom"
"Appliance_00000840","SITE_01970","Room_00024034","Audio Equipment","Yes",2010,,"N/A","RCA","RT2906","No",5.0000,,"Yes","No","No","No","N/A","Living Room_3","Living Room"
"Appliance_00000841","SITE_01973","Room_00024062","Audio Equipment","No",,"Unknown","Unknown","Mixed","Unknown","Unknown",7.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000668","SITE_01982","Room_00024197","Audio Equipment","No",,"Unknown","Unknown","Unknown","Unknown","No",3.0000,,"No","N/A","Unknown","No","N/A","Living Room_1","Living Room"
"Appliance_00000842","SITE_01983","Room_00024205","Audio Equipment","No",,"Unknown","Unknown","Aiwa","Unknown","No",3.0000,,"No","N/A","No","Yes","N/A","Family Room_1","Family Room"
"Appliance_00000843","SITE_01984","Room_00024225","Audio Equipment","No",,"Unknown","Unknown","Unknown","Unknown","Unknown",5.0000,,"Yes","No","No","Yes","N/A","Family Room_1","Family Room"
"Appliance_00000844","SITE_01984","Room_00024229","Audio Equipment","No",,"Unknown","Unknown","Sony","Ss-tsb101","No",3.0000,,"Yes","No","No","Yes","N/A","Bedroom_1","Bedroom"
"Appliance_00000277","SITE_01985","Room_00024244","Audio Equipment","No",,"Unknown","Unknown","Rogue Audio","Unknown","No",7.0000,,"No","N/A","No","No","Tube amp, turntable, cd player","Living Room_1","Living Room"
"Appliance_00000845","SITE_01987","Room_00024266","Audio Equipment","No",,"Unknown","Unknown","Unknown","Unknown","Yes",3.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000371","SITE_01989","Room_00024304","Audio Equipment","No",,"Unknown","Unknown","Pioneer","VSX816","No",4.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000846","SITE_01993","Room_00024346","Audio Equipment","No",,"Unknown","SZZOSUAS1805480","Vizio","10612170241","No",2.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000847","SITE_01993","Room_00024349","Audio Equipment","No",,"Unknown","040274Z03411642BP","Bose","Companion 2 series II","No",2.0000,,"No","N/A","No","No","Connected to computer","Office_1","Office"
"Appliance_00001162","SITE_01994","Room_00024371","Audio Equipment","No",,"Unknown","101629913310704","Energy","Unknown","Unknown",1.0000,,"No","N/A","Unknown","Yes","N/A","Living Room_1","Living Room"
"Appliance_00001163","SITE_01994","Room_00024377","Audio Equipment","No",,"Unknown","Unknown","Altec-Lansing","Unknown","Unknown",3.0000,,"Yes","Yes","Unknown","No","N/A","Office_1","Office"
"Appliance_00000895","SITE_01996","Room_00024414","Audio Equipment","No",,"Unknown","Unknown","Pioneer","VSX-523","Unknown",6.0000,,"Yes","No","No","Yes","N/A","Family Room_1","Family Room"
"Appliance_00000391","SITE_01997","Room_00024422","Audio Equipment","No",,"Unknown","Unknown","Vizio","Unknown","Unknown",5.0000,,"Yes","Yes","Unknown","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000903","SITE_02000","Room_00024469","Audio Equipment","No",,"Unknown","8062586","Sony","Ss-u21","No",2.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000904","SITE_02000","Room_00024469","Audio Equipment","No",,"Unknown","8056577","Sony","Ss-u511av","No",2.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000905","SITE_02000","Room_00024469","Audio Equipment","No",,"Unknown","Unknown","Samsung","Ps-ec2-1","No",4.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000906","SITE_02000","Room_00024477","Audio Equipment","No",,"Unknown","7004141","Boston","Ba745","No",3.0000,,"Yes","No","No","Yes","N/A","Bedroom_4","Bedroom"
"Appliance_00000848","SITE_02001","Room_00024490","Audio Equipment","No",,"Unknown","Unknown","Adcom","Gfa-5500","No",7.0000,,"Yes","No","Unknown","No","N/A","Living Room_1","Living Room"
"Appliance_00000849","SITE_02001","Room_00024490","Audio Equipment","No",,"Unknown","Unknown","Yamaha","Ysp-900","No",1.0000,,"No","N/A","No","Yes","Soundbar","Living Room_1","Living Room"
"Appliance_00000850","SITE_02001","Room_00024498","Audio Equipment","No",,"Unknown","Unknown","Unknown","Unknown","Unknown",1.0000,,"No","N/A","No","Yes","N/A","Bedroom_3","Bedroom"
"Appliance_00000907","SITE_02002","Room_00024524","Audio Equipment","No",,"Unknown","Unknown","Fischer","Unknown","Unknown",3.0000,,"No","N/A","No","No","Could not access nameplate","Bedroom_6","Bedroom"
"Appliance_00000900","SITE_02002","Room_00024502","Audio Equipment","No",,"Unknown","MEZ65296723","LG","Las454b","No",1.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000901","SITE_02002","Room_00024508","Audio Equipment","No",,"Unknown","Unknown","TEAC","Nxt","No",2.0000,,"Yes","No","No","No","N/A","Living Room_2","Living Room"
"Appliance_00000902","SITE_02002","Room_00024515","Audio Equipment","No",,"Unknown","Unknown","Eagle/arion","Unknown","No",3.0000,,"Yes","No","No","No","Connected to computer. No label","Bedroom_2","Bedroom"
"Appliance_00000485","SITE_02003","Room_00019713","Audio Equipment","No",,"Unknown","1130DC2632022798 A","Onkyo","TX8020","Unknown",2.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000851","SITE_02005","Room_00024542","Audio Equipment","No",,"Unknown","DB7 JH001375 R","Panasonic","Sa-pt750","No",7.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000852","SITE_02006","Room_00024553","Audio Equipment","No",,"Unknown","0395409635001817AZ","Bose","AV 3-2-1II","No",4.0000,,"Yes","Yes","Unknown","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000853","SITE_02008","Room_00024590","Audio Equipment","No",,"Unknown","Unknown","Optonica","SA5151","No",2.0000,,"No","N/A","No","No","N/A","Living Room_1","Living Room"
"Appliance_00000854","SITE_02008","Room_00024589","Audio Equipment","No",,"Unknown","Unknown","Pioneer","SC67","No",7.0000,,"No","N/A","No","Yes","N/A","Family Room_1","Family Room"
"Appliance_00000855","SITE_02008","Room_00024594","Audio Equipment","No",,"Unknown","Unknown","Logitech","S-00098","No",2.0000,,"No","N/A","No","No","N/A","Office_2","Office"
"Appliance_00000856","SITE_02008","Room_00024598","Audio Equipment","No",,"Unknown","Unknown","Altec-Lansing","ACS-22","No",2.0000,,"No","N/A","No","No","N/A","Bedroom_6","Bedroom"
"Appliance_00000857","SITE_02009","Room_00024601","Audio Equipment","No",,"Unknown","Unknown","Techwood","ddr94a","No",1.0000,,"Yes","No","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000858","SITE_02009","Room_00024601","Audio Equipment","No",,"Unknown","Unknown","Sony","tc-we405","No",1.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000859","SITE_02009","Room_00024601","Audio Equipment","No",,"Unknown","Unknown","Panasonic","dvd-cv50","Yes",1.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000860","SITE_02009","Room_00024609","Audio Equipment","No",,"Unknown","Unknown","Pioneer","Vsx-305","No",6.0000,,"No","N/A","No","Unknown","N/A","Garage_2","Garage"
"Appliance_00000481","SITE_02011","Room_00024632","Audio Equipment","No",,"Unknown","AM5B0XM582943","Bose","Acoustimass 5 series 2","No",5.0000,,"Yes","Unknown","No","Yes","Surround sound. No manufacturer label present.","Living Room_1","Living Room"
"Appliance_00000482","SITE_02011","Room_00024632","Audio Equipment","No",,"Unknown","T532825WY","Yamaha","Yst-sw010","No",1.0000,,"No","N/A","No","Yes","N/A","Living Room_1","Living Room"
"Appliance_00000247","SITE_02014","Room_00024682","Audio Equipment","No",1972,,"Unknown","Pioneer","Sx-626","No",7.0000,,"Yes","No","No","No","N/A","Living Room_1","Living Room"
