"PK_ApplianceID","CK_SiteID","CK_RoomID","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Primary","Stove Fuel","Oven Fuel","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00014120","SITE_01949","Room_00023739","Stove/Oven","No",,"Unknown","Unknown","Modern Maid","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014121","SITE_01950","Room_00023761","Stove/Oven","No",,"Unknown","Unknown","Amana","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014122","SITE_01951","Room_00023765","Stove/Oven","No",2007,,"GM136197G","General Electric","JBS16GV1AD","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014123","SITE_01952","Room_00023783","Stove/Oven","No",2006,,"NF64219712","Kenmore","790.40524400","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014124","SITE_01952","Room_00023783","Stove/Oven","No",,"Unknown","Unknown","Kenmore","Unknown","No","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014125","SITE_01953","Room_00023792","Stove/Oven","No",2010,,"VR04576085","Frigidaire","Ffef3012sd","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013884","SITE_01954","Room_00023805","Stove/Oven","Unknown",,"Unknown","Unknown","General Electric","32602av","No","Yes","Electric","Electric","No","N/A","Kitchen_2","Kitchen"
"Appliance_00014126","SITE_01955","Room_00023816","Stove/Oven","No",,"Unknown","Unknown","General Electric","JB860EJ3ES","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00023161","SITE_01956","Room_00023974","Stove/Oven","No",,"Unknown","Unknown","Hotpoint","Unknown","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014127","SITE_01957","Room_00023837","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","PLEF398CCD","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014128","SITE_01958","Room_00023844","Stove/Oven","No",,"Unknown","Unknown","Jenn Air","Unknown","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014129","SITE_01959","Room_00023857","Stove/Oven","No",2014,,"FD249034Q","General Electric","JB650SF1SS","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014130","SITE_01960","Room_00023881","Stove/Oven","No",2016,,"VF62544831","Kenmore","790.94152310","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013885","SITE_01961","Room_00023891","Stove/Oven","Unknown",,"Unknown","Unknown","Whirlpool","WFE745H0FS0","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014131","SITE_01962","Room_00023904","Stove/Oven","No",2013,,"MA602837Q","General Electric","JT5000DF1WW","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014132","SITE_01962","Room_00023904","Stove/Oven","No",,"Unknown","Unknown","Kenmore","790.4237*","No","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014133","SITE_01963","Room_00023924","Stove/Oven","No",2007,,"11845152LE","Maytag","Merh865rab","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014134","SITE_01964","Room_00023946","Stove/Oven","No",,"Unknown","Unknown","Bosch","Unknown","No","Yes","Electric","No oven","No","Stove/Oven: Just a cooktop","Kitchen_1","Kitchen"
"Appliance_00014135","SITE_01964","Room_00023946","Stove/Oven","No",,"Unknown","Unknown","Bosch","Hbl5451uc/01","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014136","SITE_01965","Room_00023960","Stove/Oven","No",2005,,"17322635GL","Amana","Aer5515qaw","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014137","SITE_01966","Room_00023969","Stove/Oven","No",,"Unknown","VZ2143038R","General Electric","Rb525c1wh","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014138","SITE_01967","Room_00023988","Stove/Oven","No",1997,,"XG0601036","KitchenAid","KEBS177DBL2","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014139","SITE_01967","Room_00023988","Stove/Oven","No",,"Unknown","Unknown","Unknown","Unknown","No","Yes","Propane","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014140","SITE_01968","Room_00023999","Stove/Oven","No",2013,,"HA235249R","Hotpoint","R B787W C2WW","No","Yes","Electric","Electric","No","N/A","Laundry_1","Laundry"
"Appliance_00014141","SITE_01969","Room_00024014","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","FPDS3085KFE","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014142","SITE_01970","Room_00024031","Stove/Oven","No",,"Unknown","Unknown","Maytag","Merh865ras 1","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014143","SITE_01971","Room_00024040","Stove/Oven","No",2015,,"AF52306925","Kenmore","790.49513312","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014144","SITE_01971","Room_00024040","Stove/Oven","No",,"Unknown","Unknown","Bosch","Unknown","No","Yes","Gas","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014145","SITE_01972","Room_00024055","Stove/Oven","No",2006,,"VL242212P","General Electric","JGBP87MEL4BG","No","Yes","Propane","Propane","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014146","SITE_01973","Room_00024063","Stove/Oven","Yes",2015,,"N/A","LG","Lre3083st/00","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014147","SITE_01974","Room_00024080","Stove/Oven","No",2010,,"R05111332","Maytag","Mgr7661ws","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014148","SITE_01975","Room_00024094","Stove/Oven","No",2005,,"VF50951141","Kenmore","790.9611340D","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013324","SITE_01976","Room_00024099","Stove/Oven","Unknown",,"Unknown","Unknown","General Electric","Pt916dr1ww","No","Yes","Gas","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013299","SITE_01977","Room_00024114","Stove/Oven","Unknown",,"Unknown","Unknown","Whirlpool","WFE714HLAS0","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014149","SITE_01978","Room_00024130","Stove/Oven","No",,"Unknown","002575963","KitchenAid","Kebs278swh04","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014150","SITE_01978","Room_00024130","Stove/Oven","No",,"Unknown","Unknown","KitchenAid","Unknown","No","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013886","SITE_01979","Room_00024154","Stove/Oven","Unknown",,"Unknown","Unknown","Kenmore","790.36939902","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014151","SITE_01980","Room_00024161","Stove/Oven","No",2013,,"D31255050","Whirlpool","Wos51ecoab01","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014152","SITE_01980","Room_00024161","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","Unknown","No","Yes","Electric","No oven","No","Stove/Oven: Stove only, Could not access name plate","Kitchen_1","Kitchen"
"Appliance_00014153","SITE_01981","Room_00024178","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","FED300WCD6","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013887","SITE_01982","Room_00024196","Stove/Oven","Unknown",,"Unknown","Unknown","Frigidaire","Unknown","No","Yes","Electric","No oven","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013888","SITE_01982","Room_00024196","Stove/Oven","Yes",2003,,"N/A","Whirlpool","GMC305PDB07","No","Yes","No Stove","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014154","SITE_01983","Room_00024216","Stove/Oven","No",2016,,"DG205278Q","General Electric","Jb250rf4ss","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014155","SITE_01984","Room_00024221","Stove/Oven","No",,"Unknown","Unknown","General Electric","Eclipse","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013319","SITE_01985","Room_00024240","Stove/Oven","Unknown",,"Unknown","Unknown","General Electric","I bp230 n1ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013347","SITE_01986","Room_00024247","Stove/Oven","Unknown",,"Unknown","Unknown","KitchenAid","KEBS107DSS7","No","Yes","Gas","Gas","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014156","SITE_01987","Room_00024265","Stove/Oven","No",2016,,"LG254849P","General Electric","Jbs10df1ww","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014157","SITE_01988","Room_00024281","Stove/Oven","No",,"Unknown","Unknown","Dacor","Unknown","No","Yes","Propane","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00013501","SITE_01989","Room_00024299","Stove/Oven","Unknown",,"Unknown","Unknown","Maytag","JER8855BAS","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014471","SITE_01990","Room_00024309","Stove/Oven","No",,"Unknown","Unknown","Frigidaire","FEF369CGSA","Unknown","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014158","SITE_01991","Room_00024323","Stove/Oven","No",,"Unknown","T132090H","Hotpoint","B527001ht","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014159","SITE_01992","Room_00024335","Stove/Oven","No",,"Unknown","Unknown","Thermador","Unknown","No","Yes","Gas","Electric","No","N/A","Kitchen_1","Kitchen"
"Appliance_00014160","SITE_01993","Room_00024348","Stove/Oven","No",2007,,"RU2813683","Whirlpool","Rf262lxsb","No","Yes","Electric","Electric","No","N/A","Kitchen_1","Kitchen"
