"PK_ApplianceID","CK_SiteID","CK_RoomID","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Primary Dryer","Washer-Dryer Matched Pair","Dryer Fuel","Dryer Gas Line Available","Heat Pump Dryer","Dryer Vented","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00005452","SITE_01072","Room_00015650","Dryer","Unknown",,"Unknown","Unknown","Maytag","MDE4000AYW","No","Yes","No","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023725","SITE_01073",,"Dryer","Yes",2015,,"Unknown","Kenmore","Unknown","Yes","Yes","No","Electric","Yes","No","Yes","N/A","N/A","Unknown","Mechanical"
"Appliance_00005464","SITE_01074","Room_00015684","Dryer","Unknown",,"Unknown","Unknown","LG","DLG3788W","No","Yes","No","Electric","No","No","Yes","No","N/A","Basement_2","Basement"
"Appliance_00023726","SITE_01075",,"Dryer","Yes",2015,,"Unknown","Whirlpool","Unknown","Yes","Yes","Yes","Natural Gas","Unknown","No","Yes","N/A","N/A","Unknown","Laundry"
"Appliance_00005505","SITE_01076","Room_00015703","Dryer","Unknown",,"Unknown","Unknown","LG","DLE2140W","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00005699","SITE_01077","Room_00015726","Dryer","Unknown",,"Unknown","Unknown","Kenmore","66912691","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005507","SITE_01078","Room_00015742","Dryer","Yes",2012,,"N/A","Samsung","DV422EWHDWR/AA","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005497","SITE_01079","Room_00015747","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.62212101","No","Yes","No","Electric","No","No","Yes","No","N/A","Mechanical_1","Mechanical"
"Appliance_00005451","SITE_01080","Room_00015759","Dryer","Unknown",,"Unknown","Unknown","Maytag","MDE5500AYW","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005683","SITE_01081","Room_00015778","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Ler8620pw0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005648","SITE_01082","Room_00015798","Dryer","Yes",2003,,"N/A","Kenmore","417.93042203","No","Yes","No","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005657","SITE_01083","Room_00015813","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","LE9500XTN0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005656","SITE_01084","Room_00015829","Dryer","Unknown",,"Unknown","Unknown","Maytag","MEDC300BW0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005506","SITE_01085","Room_00015837","Dryer","Unknown",,"Unknown","Unknown","Maytag","MEDB850YW2","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005632","SITE_01086","Room_00015857","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","LER7646EQ0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005522","SITE_01087","Room_00015882","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.65102310","No","Yes","No","Electric","No","No","Yes","No","N/A","Basement_1","Basement"
"Appliance_00005778","SITE_01088","Room_00015885","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Gew9250pw1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005698","SITE_01089","Room_00015918","Dryer","Unknown",,"Unknown","Unknown","Frigidaire","Gleo2152es0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005640","SITE_01090","Room_00015936","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Wed5900sw0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005647","SITE_01091","Room_00015951","Dryer","Unknown",,"Unknown","Unknown","LG","Dlg7188wm","No","Yes","No","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005633","SITE_01092","Room_00015967","Dryer","Unknown",,"Unknown","Unknown","Maytag","MDE9606AYW","No","Yes","Yes","Electric","Yes","No","Yes","No","Nat gas water heater right next to it","Laundry_1","Laundry"
"Appliance_00005639","SITE_01093","Room_00016004","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Gew9200lw1","No","Yes","Yes","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005521","SITE_01094","Room_00016013","Dryer","Unknown",,"Unknown","Unknown","Samsung","Dv393etpawr/a1","Yes","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005443","SITE_01095","Room_00016037","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.74922200","No","Yes","No","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005510","SITE_01096","Room_00016052","Dryer","Unknown",,"Unknown","Unknown","Maytag","MEDB980BW0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005446","SITE_01097","Room_00016064","Dryer","Unknown",,"Unknown","Unknown","ASKO","TD 70 A","No","Yes","No","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00005453","SITE_01098","Room_00016079","Dryer","Unknown",,"Unknown","Unknown","Roper","RED4340SQ1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005489","SITE_01099","Room_00016094","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","WED9550WW1","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023727","SITE_01100",,"Dryer","Yes",2013,,"Unknown","LG","Unknown","Yes","Yes","Yes","Electric","No","No","Yes","N/A","N/A","Unknown","Bathroom"
"Appliance_00005646","SITE_01101","Room_00016119","Dryer","Unknown",,"Unknown","Unknown","General Electric","Dhsr333ea2wb","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005494","SITE_01102","Room_00016142","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Wet3300xq0","No","Yes","Yes","Electric","Unknown","No","Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00005898","SITE_01103","Room_00016155","Dryer","Unknown",1992,,"MB3722019","Roper","El4030vw1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005758","SITE_01104","Room_00016162","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Le5320xtw0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005837","SITE_01105","Room_00016175","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","LER6848AW0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005867","SITE_01106","Room_00016186","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.88762793","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005852","SITE_01107","Room_00016195","Dryer","Yes",2014,,"N/A","Electrolux","Eimed60lt3","No","Yes","Yes","Electric","No","No","Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00005899","SITE_01110","Room_00016223","Dryer","Unknown",2003,,"XE42903572","Sears","417.94812301","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005836","SITE_01112","Room_00016241","Dryer","Unknown",,"Unknown","Unknown","Maytag","Lde8606ace","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005887","SITE_01113","Room_00016251","Dryer","Unknown",,"Unknown","Unknown","General Electric","Dbxr463ed1cc","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005846","SITE_01116","Room_00016279","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Wet3300xq0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Closet_1","Closet"
"Appliance_00005765","SITE_01119","Room_00016306","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","WED7500VW","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00021650","SITE_01121","Room_00016320","Dryer","No",,"Unknown","Unknown","Whirlpool","Unknown","Unknown","Yes","Yes","Electric","Unknown","No","Unknown","No","Attached to dryer no label","Laundry_1","Laundry"
"Appliance_00005854","SITE_01121","Room_00016320","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Lte6234dq2","No","Yes","Yes","Electric","No","No","Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00005810","SITE_01123","Room_00016343","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.60222510","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023994","SITE_01124","Room_00016358","Dryer","No",2005,,"51864158AG","Maytag","MLE2000AYW","Yes","Yes","No","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005748","SITE_01125","Room_00016374","Dryer","Unknown",,"Unknown","Unknown","Maytag","HYE3658AYW","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005850","SITE_01126","Room_00016379","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.84182402","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00005912","SITE_01127","Room_00016387","Dryer","Yes",2006,,"Unknown","Frigidaire","Gler341as2","No","Yes","No","Electric","No","No","Yes","No","N/A","Bathroom_2","Bathroom"
"Appliance_00005767","SITE_01128","Room_00016396","Dryer","Yes",2003,,"N/A","Hotpoint","NVL333EB4WW","No","Yes","Yes","Electric","No","No","No","No","N/A","Hall_1","Hall"
"Appliance_00005784","SITE_01134","Room_00016460","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.60912990","No","Yes","No","Electric","Unknown","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00005815","SITE_01135","Room_00016478","Dryer","Unknown",,"Unknown","Unknown","General Electric","Gtdp200ef1ws","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006167","SITE_01136","Room_00016481","Dryer","No",,"Unknown","Unknown","Kenmore","96581120","No","Yes","No","Electric","No","No","Unknown","No","N/A","Laundry_2","Laundry"
"Appliance_00005814","SITE_01137","Room_00016506","Dryer","Yes",2012,,"N/A","Electrolux","Eimed60lss2","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005913","SITE_01138","Room_00016517","Dryer","Unknown",2015,,"2D50540684","Electrolux","EIED200QSW00","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00005806","SITE_01139","Room_00016523","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.60912990","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005914","SITE_01141","Room_00016546","Dryer","Yes",1998,,"Unknown","Frigidaire","Fse748gfs0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00005817","SITE_01142","Room_00016559","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Wed4800bq1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006169","SITE_01143","Room_00016569","Dryer","Yes",2008,,"N/A","Electrolux","Ewmed65hiw0","No","Yes","Yes","Electric","No","No","Unknown","No","N/A","Bathroom_1","Bathroom"
"Appliance_00005802","SITE_01144","Room_00016574","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","WED4995EW0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005813","SITE_01145","Room_00016592","Dryer","Yes",2009,,"N/A","General Electric","Wsm2700hcww","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Closet_1","Closet"
"Appliance_00023991","SITE_01145","Room_00016592","Dryer","Yes",2009,,"N/A","General Electric","Wsm2700hcww","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Closet_1","Closet"
"Appliance_00005794","SITE_01151","Room_00016629","Dryer","Unknown",,"Unknown","Unknown","Maytag","Mde3000ayw","No","Yes","No","Electric","No","No","Yes","No","N/A","Basement_1","Basement"
"Appliance_00005894","SITE_01152","Room_00016644","Dryer","Unknown",,"Unknown","Unknown","Amana","Ned4655ewo","No","Yes","No","Electric","Unknown","No","Yes","No","N/A","Mechanical_1","Mechanical"
"Appliance_00005759","SITE_01153","Room_00016657","Dryer","Unknown",,"Unknown","Unknown","Kenmore","88870100","No","Yes","Yes","Electric","No","No","No","No","N/A","Hall_1","Hall"
"Appliance_00005798","SITE_01162","Room_00016728","Dryer","Yes",2009,,"N/A","Frigidaire","Feq1442es1","Yes","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00005807","SITE_01165","Room_00016746","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","LEW0050PQ","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00002772","SITE_01169","Room_00016883","Dryer","No",,"Unknown","Unknown","Hotpoint","Nvlr333evoaa","No","Yes","Unknown","Electric","No","No","Yes","No","I saw some venting behind it.","Laundry_1","Laundry"
"Appliance_00005795","SITE_01170","Room_00016789","Dryer","Unknown",,"Unknown","Unknown","General Electric","Dpsr483ea1ww","No","Yes","No","Electric","No","No","Yes","No","N/A","Living Room_1","Living Room"
"Appliance_00006184","SITE_01172","Room_00016800","Dryer","No",2010,,"MT209755H","Hotpoint","NVLR333EV0WW","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005847","SITE_01173","Room_00016809","Dryer","Unknown",,"Unknown","Unknown","General Electric","Wcsr2090d5cc","No","Yes","No","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00005845","SITE_01174","Room_00016819","Dryer","Unknown",,"Unknown","Unknown","General Electric","Gtup24em5ww","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00005834","SITE_01177","Room_00016838","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Ler8648pw0","No","Yes","No","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00005833","SITE_01178","Room_00016843","Dryer","Unknown",,"Unknown","Unknown","Frigidaire","417.49022890","No","Yes","No","Electric","No","No","Yes","No","N/A","Bathroom_6","Bathroom"
"Appliance_00005766","SITE_01180","Room_00016871","Dryer","Unknown",,"Unknown","Unknown","Sears","110.62512101","No","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Garage_2","Garage"
"Appliance_00005875","SITE_01183","Room_00016898","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","LTE5243DQ6","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00006176","SITE_01188","Room_00016940","Dryer","No",2010,,"ST516195M","General Electric","DSKS333EC1W","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005890","SITE_01190","Room_00016950","Dryer","Unknown",,"Unknown","Unknown","General Electric","Dvlr223eg7ww","No","Yes","No","Electric","No","No","Yes","No","N/A","Bedroom_1","Bedroom"
"Appliance_00022789","SITE_01192","Room_00016981","Dryer","No",,"Unknown","TS749700A","GE","Dpse810eg6wt","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005753","SITE_01193","Room_00016994","Dryer","Unknown",,"Unknown","Unknown","LG","DLEX5101W","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005853","SITE_01194","Room_00017016","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Ler4634eq0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005754","SITE_01195","Room_00017022","Dryer","Unknown",,"Unknown","Unknown","Sears","796.90272900","Yes","Yes","Yes","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006181","SITE_01196","Room_00017035","Dryer","No",,"Unknown","Unknown","Maytag","Mdg5500awq","No","Yes","Yes","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005879","SITE_01197","Room_00017054","Dryer","Unknown",,"Unknown","Unknown","Samsung","DV405ETPAWR/AA","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00005824","SITE_01198","Room_00017062","Dryer","Unknown",,"Unknown","Unknown","LG","Dlec9000v","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005888","SITE_01199","Room_00017083","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.62822101","No","Yes","No","Electric","Unknown","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00005889","SITE_01200","Room_00017095","Dryer","Unknown",,"Unknown","Unknown","General Electric","Dde5300gblwh","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005856","SITE_01201","Room_00017101","Dryer","Unknown",,"Unknown","Unknown","Sears","7651010","No","Yes","No","Electric","Unknown","No","Unknown","No","Serial # F53816826Sears Kenmore","Garage_2","Garage"
"Appliance_00006405","SITE_01202","Room_00017114","Dryer","No",1998,,"MH1013316","Kenmore","110.66712694","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005882","SITE_01203","Room_00017133","Dryer","Unknown",,"Unknown","Unknown","ASKO","10771116","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00005849","SITE_01204","Room_00017140","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Yleq5000pw1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005881","SITE_01205","Room_00017166","Dryer","Unknown",,"Unknown","Unknown","Samsung","Dv42h5000gw/a3","No","Yes","Yes","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005805","SITE_01206","Room_00017180","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.67902791","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005768","SITE_01207","Room_00017193","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.66522500","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006667","SITE_01208","Room_00017211","Dryer","No",2002,,"10079998AA","Amana","ALE866SBW","No","Yes","No","Electric","No","No","Yes","No","N/A","Bathroom_3","Bathroom"
"Appliance_00005809","SITE_01209","Room_00017225","Dryer","Yes",2016,,"N/A","Samsung","Dv45k6500ew/a3","Yes","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023728","SITE_01210",,"Dryer","Yes",2007,,"Unknown","Unknown","Unknown","No","Yes","Yes","Electric","No","No","Yes","N/A","N/A","Unknown","Unknown"
"Appliance_00005843","SITE_01211","Room_00017279","Dryer","Unknown",,"Unknown","Unknown","Sears","796.90441900","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005788","SITE_01212","Room_00017288","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Lre8800w0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005851","SITE_01213","Room_00017310","Dryer","Unknown",,"Unknown","Unknown","Maytag","Mde5500ayw","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005842","SITE_01214","Room_00017321","Dryer","Unknown",,"Unknown","Unknown","General Electric","DBLR333ETOWW","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
